Time,Phase 1 [0] Score,Phase 4 [1] Score,Waiting Time,Queue Lengths,Number of Vehicles Exited the Intersection
1477,76.5,472.0,579.0,46,1053
1478,66.5,494.0,581.0,46,1053
1479,56.5,515.0,582.0,46,1053
1480,49.0,537.0,588.0,47,1054
1481,40.0,560.0,594.0,46,1054
1482,33.0,584.0,603.0,47,1054
1483,24.5,608.0,609.0,48,1054
1484,18.0,633.0,621.0,48,1056
1485,21.0,563.0,558.0,47,1057
1486,24.5,496.0,497.0,48,1059
1487,29.0,429.0,439.0,48,1059
1488,35.5,365.0,389.0,47,1060
1489,43.0,306.0,344.0,48,1061
1490,50.0,252.0,304.0,48,1061
1491,58.5,201.0,271.0,47,1061
1492,67.0,160.0,246.0,48,1062
1493,76.5,123.0,229.0,47,1062
1494,87.0,89.0,216.0,47,1062
1495,99.0,74.0,224.0,48,1063
1496,111.0,43.0,219.0,46,1064
1497,124.5,15.0,217.0,47,1065
1498,138.5,14.0,243.0,48,1066
1499,152.0,14.0,270.0,48,1066
1500,166.0,13.0,298.0,47,1067
1501,181.5,14.0,327.0,50,1068
1502,196.5,13.0,357.0,49,1069
1503,212.0,12.0,388.0,48,1069
1504,229.0,13.0,420.0,51,1071
1505,245.0,14.0,453.0,51,1071
1506,261.5,12.0,485.0,50,1072
1507,278.5,12.0,518.0,51,1072
1508,296.0,12.0,553.0,51,1073
1509,314.0,13.0,589.0,52,1074
1510,332.5,12.0,625.0,52,1074
1511,350.5,11.0,661.0,51,1074
1512,368.5,12.0,697.0,52,1075
1513,387.5,11.0,734.0,52,1075
1514,406.5,10.0,772.0,51,1075
1515,425.5,11.0,810.0,52,1076
1516,445.0,11.0,848.0,53,1077
1517,464.5,12.0,888.0,53,1078
1518,484.0,13.0,928.0,53,1079
1519,504.0,15.0,968.0,55,1080
1520,524.0,16.0,1010.0,54,1080
1521,544.0,12.0,1047.0,53,1081
1522,565.0,12.0,1087.0,55,1081
1523,585.5,10.0,1127.0,54,1082
1524,606.5,10.0,1169.0,54,1082
1525,628.0,10.0,1211.0,55,1082
1526,649.0,9.0,1253.0,54,1082
1527,670.5,10.0,1296.0,55,1083
1528,692.5,10.0,1339.0,56,1083
1529,714.5,12.0,1384.0,57,1085
1530,665.5,15.0,1291.0,55,1085
1531,618.5,19.0,1200.0,56,1087
1532,575.0,23.0,1116.0,57,1087
1533,507.5,27.0,986.0,56,1088
1534,444.0,33.0,865.0,56,1088
1535,386.0,40.0,755.0,57,1089
1536,355.0,49.0,703.0,56,1089
1537,301.5,59.0,605.0,57,1089
1538,254.5,68.0,521.0,56,1089
1539,214.0,78.0,450.0,56,1089
1540,178.5,88.0,390.0,55,1091
1541,139.5,100.0,325.0,54,1091
1542,105.0,113.0,269.0,54,1092
1543,92.5,125.0,256.0,54,1093
1544,82.0,138.0,249.0,53,1094
1545,92.0,152.0,282.0,54,1095
1546,102.5,166.0,316.0,55,1096
1547,112.0,180.0,349.0,55,1098
1548,102.0,194.0,344.0,54,1098
1549,113.0,210.0,381.0,55,1099
1550,125.0,225.0,420.0,55,1100
1551,136.0,241.0,460.0,53,1100
1552,149.0,258.0,501.0,55,1101
1553,161.0,275.0,542.0,55,1102
1554,173.0,292.0,584.0,54,1102
1555,185.5,310.0,627.0,54,1104
1556,198.0,329.0,670.0,55,1104
1557,209.5,348.0,713.0,54,1105
1558,222.5,367.0,757.0,55,1106
1559,234.5,387.0,801.0,55,1108
1560,246.5,406.0,845.0,54,1109
1561,259.5,427.0,891.0,55,1109
1562,271.0,449.0,937.0,54,1109
1563,283.5,471.0,984.0,54,1110
1564,296.5,495.0,1033.0,55,1111
1565,293.0,519.0,1052.0,53,1112
1566,290.0,544.0,1071.0,53,1113
1567,302.0,569.0,1119.0,54,1114
1568,295.5,594.0,1132.0,53,1114
1569,291.0,619.0,1149.0,52,1114
1570,287.0,644.0,1165.0,53,1115
1571,298.0,669.0,1212.0,53,1115
1572,310.0,694.0,1261.0,53,1116
1573,322.5,719.0,1310.0,54,1116
1574,334.5,744.0,1359.0,54,1117
1575,347.0,674.0,1315.0,53,1117
1576,360.0,605.0,1272.0,53,1117
1577,368.0,539.0,1222.0,53,1117
1578,380.0,470.0,1178.0,52,1117
1579,393.0,403.0,1137.0,52,1117
1580,406.5,378.0,1138.0,53,1117
1581,420.0,312.0,1100.0,52,1117
1582,433.5,254.0,1069.0,52,1117
1583,448.0,203.0,1046.0,53,1117
1584,462.0,212.0,1084.0,52,1117
1585,476.0,162.0,1062.0,52,1120
1586,491.0,118.0,1048.0,52,1121
1587,505.5,78.0,1037.0,52,1122
1588,520.0,61.0,1049.0,52,1122
1589,535.5,39.0,1058.0,52,1122
1590,550.5,46.0,1094.0,53,1122
1591,566.0,54.0,1132.0,54,1123
1592,582.0,60.0,1170.0,54,1124
1593,597.5,68.0,1209.0,54,1124
1594,613.5,77.0,1249.0,55,1124
1595,630.0,88.0,1292.0,56,1124
1596,646.0,100.0,1336.0,56,1125
1597,662.5,110.0,1378.0,57,1125
1598,679.5,120.0,1422.0,57,1126
1599,696.0,132.0,1467.0,57,1126
1600,712.5,145.0,1512.0,58,1126
1601,730.0,156.0,1558.0,58,1126
1602,747.0,168.0,1604.0,58,1126
1603,764.5,181.0,1651.0,59,1126
1604,782.5,192.0,1698.0,59,1126
1605,800.0,204.0,1745.0,59,1127
1606,818.0,218.0,1794.0,60,1127
1607,836.5,231.0,1844.0,60,1127
1608,855.0,245.0,1895.0,60,1128
1609,873.5,259.0,1946.0,60,1128
1610,892.5,276.0,2000.0,61,1128
1611,911.5,293.0,2055.0,61,1129
1612,930.5,266.0,2066.0,61,1129
1613,950.0,251.0,2090.0,61,1130
1614,969.5,236.0,2114.0,61,1130
1615,989.0,219.0,2136.0,61,1130
1616,1009.0,203.0,2159.0,62,1130
1617,1029.0,210.0,2206.0,62,1130
1618,1049.0,218.0,2254.0,62,1130
1619,1070.0,226.0,2303.0,63,1130
1620,1024.5,237.0,2224.0,62,1130
1621,910.0,248.0,2006.0,62,1131
1622,825.0,261.0,1848.0,63,1131
1623,727.5,276.0,1666.0,65,1132
1624,629.5,294.0,1488.0,65,1132
1625,539.5,311.0,1325.0,65,1132
1626,459.0,330.0,1184.0,64,1133
1627,372.0,351.0,1030.0,65,1133
1628,294.0,372.0,895.0,65,1133
1629,217.5,393.0,763.0,65,1133
1630,134.0,415.0,617.0,66,1134
1631,56.0,438.0,485.0,65,1135
1632,61.0,461.0,518.0,65,1135
1633,67.0,484.0,553.0,65,1135
1634,74.5,507.0,592.0,64,1137
1635,82.5,530.0,632.0,63,1137
1636,91.0,553.0,673.0,62,1138
1637,99.5,576.0,713.0,62,1138
1638,108.5,599.0,754.0,62,1139
1639,118.0,622.0,797.0,61,1139
1640,128.0,645.0,840.0,61,1139
1641,138.0,668.0,883.0,61,1141
1642,149.0,691.0,929.0,60,1141
1643,161.5,714.0,976.0,61,1142
1644,173.0,737.0,1024.0,59,1143
1645,185.5,760.0,1072.0,59,1143
1646,198.0,783.0,1120.0,59,1143
1647,210.5,806.0,1168.0,59,1144
1648,222.5,829.0,1216.0,58,1144
1649,234.0,852.0,1264.0,56,1145
1650,247.0,875.0,1312.0,57,1146
1651,259.0,898.0,1360.0,56,1147
1652,271.0,921.0,1408.0,55,1148
1653,284.0,944.0,1456.0,56,1149
1654,295.5,967.0,1504.0,54,1150
1655,308.5,990.0,1552.0,55,1150
1656,320.5,1013.0,1600.0,54,1152
1657,332.5,1036.0,1648.0,53,1152
1658,345.5,1059.0,1696.0,54,1153
1659,357.5,1082.0,1744.0,53,1155
1660,369.5,1105.0,1792.0,52,1155
1661,382.0,1128.0,1840.0,52,1156
1662,394.5,1151.0,1888.0,52,1156
1663,407.5,1174.0,1936.0,53,1158
1664,420.0,1197.0,1984.0,53,1158
1665,432.5,1174.0,1987.0,52,1158
1666,445.5,1152.0,1990.0,53,1159
1667,458.5,1131.0,1995.0,53,1160
1668,472.0,1151.0,2042.0,53,1161
1669,486.0,1170.0,2089.0,53,1161
1670,499.5,1190.0,2136.0,53,1162
1671,514.0,1210.0,2184.0,54,1162
1672,528.0,1053.0,2056.0,53,1162
1673,542.0,984.0,2015.0,53,1162
1674,557.0,915.0,1975.0,54,1162
1675,571.5,844.0,1934.0,53,1162
1676,586.5,741.0,1861.0,53,1163
1677,602.0,640.0,1790.0,54,1163
1678,617.5,538.0,1719.0,54,1164
1679,633.5,492.0,1704.0,55,1164
1680,649.5,446.0,1690.0,55,1164
1681,665.5,401.0,1677.0,55,1165
1682,682.5,352.0,1661.0,56,1165
1683,699.0,305.0,1647.0,56,1165
1684,715.5,260.0,1635.0,56,1165
1685,732.5,217.0,1625.0,57,1166
1686,749.5,225.0,1667.0,57,1166
1687,767.0,177.0,1653.0,58,1166
1688,785.0,187.0,1699.0,58,1166
1689,803.0,197.0,1745.0,58,1166
1690,821.5,208.0,1792.0,59,1166
1691,839.5,222.0,1841.0,60,1166
1692,858.0,236.0,1891.0,61,1166
1693,877.0,251.0,1943.0,62,1166
1694,896.0,267.0,1995.0,64,1166
1695,915.0,283.0,2049.0,64,1166
1696,934.0,300.0,2104.0,64,1166
1697,953.5,319.0,2160.0,66,1166
1698,973.0,337.0,2217.0,66,1166
1699,992.5,356.0,2275.0,66,1166
1700,1012.5,376.0,2334.0,67,1166
1701,1032.5,396.0,2393.0,68,1166
1702,1053.0,418.0,2455.0,69,1166
1703,1074.0,441.0,2520.0,69,1166
1704,1095.5,464.0,2585.0,70,1166
1705,1116.5,488.0,2651.0,70,1166
1706,1137.5,512.0,2717.0,70,1166
1707,1159.5,536.0,2784.0,71,1166
1708,1182.5,560.0,2853.0,72,1166
1709,1205.0,584.0,2922.0,72,1166
1710,1183.0,608.0,2904.0,70,1166
1711,1166.5,632.0,2894.0,71,1166
1712,1152.0,656.0,2888.0,72,1166
1713,1139.5,680.0,2889.0,70,1166
1714,1129.5,704.0,2893.0,70,1166
1715,1122.0,728.0,2902.0,70,1166
1716,1119.5,752.0,2922.0,69,1166
1717,1122.0,776.0,2950.0,70,1166
1718,1124.5,800.0,2980.0,69,1166
1719,1135.0,824.0,3025.0,69,1166
1720,1139.5,848.0,3059.0,68,1166
1721,1147.5,872.0,3099.0,68,1167
1722,1156.0,896.0,3141.0,67,1168
1723,1163.5,920.0,3182.0,65,1168
1724,1175.5,944.0,3230.0,65,1169
1725,1187.5,968.0,3279.0,64,1170
1726,1200.0,992.0,3328.0,64,1170
1727,1212.0,1016.0,3377.0,63,1171
1728,1224.5,1040.0,3426.0,63,1172
1729,1236.5,1064.0,3475.0,62,1172
1730,1249.0,1088.0,3524.0,62,1174
1731,1261.0,1112.0,3573.0,61,1176
1732,1273.0,1136.0,3622.0,60,1176
1733,1285.5,1160.0,3671.0,60,1178
1734,1297.5,1184.0,3720.0,59,1178
1735,1310.0,1208.0,3769.0,59,1179
1736,1322.0,1232.0,3818.0,58,1180
1737,1335.0,1256.0,3867.0,59,1181
1738,1347.0,1280.0,3916.0,58,1182
1739,1359.0,1304.0,3965.0,57,1184
1740,1371.5,1328.0,4014.0,57,1184
1741,1384.0,1352.0,4063.0,57,1185
1742,1396.0,1376.0,4112.0,56,1186
1743,1408.5,1400.0,4161.0,56,1187
1744,1421.5,1424.0,4210.0,57,1187
1745,1433.5,1448.0,4259.0,56,1187
1746,1445.5,1472.0,4308.0,55,1189
1747,1458.0,1496.0,4357.0,55,1189
1748,1470.5,1520.0,4406.0,55,1190
1749,1482.5,1544.0,4455.0,54,1192
1750,1495.0,1568.0,4504.0,54,1192
1751,1507.0,1592.0,4553.0,53,1192
1752,1520.0,1616.0,4602.0,54,1193
1753,1532.5,1640.0,4651.0,54,1194
1754,1545.0,1664.0,4700.0,54,1195
1755,1558.0,1688.0,4749.0,55,1195
1756,1571.0,1712.0,4799.0,55,1197
1757,1584.5,1736.0,4850.0,55,1197
1758,1598.5,1760.0,4901.0,56,1198
1759,1612.0,1784.0,4952.0,56,1198
1760,1626.0,1808.0,5003.0,57,1198
1761,1640.0,1832.0,5055.0,57,1199
1762,1654.0,1856.0,5107.0,57,1199
1763,1668.5,1880.0,5159.0,58,1199
1764,1683.0,1904.0,5212.0,58,1199
1765,1698.0,1928.0,5266.0,58,1199
1766,1714.0,1952.0,5321.0,59,1199
1767,1729.5,1976.0,5376.0,59,1199
1768,1745.5,2000.0,5431.0,60,1199
1769,1761.0,2024.0,5486.0,60,1199
1770,1776.5,2048.0,5541.0,60,1199
1771,1793.0,2072.0,5597.0,61,1199
1772,1809.0,2096.0,5653.0,61,1199
1773,1825.5,2120.0,5710.0,61,1199
1774,1843.0,2144.0,5768.0,62,1199
1775,1860.0,2168.0,5826.0,62,1199
1776,1877.5,2192.0,5884.0,63,1199
1777,1894.5,2216.0,5942.0,63,1199
1778,1912.5,2240.0,6002.0,63,1199
1779,1931.0,2264.0,6062.0,64,1199
1780,1949.0,2288.0,6122.0,64,1199
1781,1967.0,2312.0,6182.0,64,1199
1782,1985.5,2336.0,6242.0,65,1199
1783,2004.5,2360.0,6303.0,66,1199
1784,2023.0,2384.0,6364.0,66,1199
1785,2042.0,2408.0,6426.0,66,1199
1786,2062.0,2432.0,6489.0,67,1199
1787,2081.5,2456.0,6552.0,67,1199
1788,2101.0,2480.0,6615.0,67,1199
1789,2121.5,2504.0,6679.0,68,1199
1790,2142.0,2528.0,6743.0,69,1199
1791,2162.0,2552.0,6807.0,69,1199
1792,2182.5,2576.0,6872.0,69,1199
1793,2204.0,2600.0,6938.0,70,1199
1794,2225.5,2624.0,7005.0,70,1199
1795,2247.0,2648.0,7072.0,70,1199
1796,2269.0,2672.0,7139.0,71,1199
1797,2291.0,2696.0,7206.0,72,1199
1798,2313.5,2720.0,7275.0,72,1199
1799,2336.0,2744.0,7344.0,72,1199
1800,2314.0,2768.0,7325.0,71,1199
1801,2297.0,2792.0,7314.0,72,1199
1802,2283.0,2816.0,7310.0,72,1199
1803,2269.0,2840.0,7307.0,71,1199
1804,2259.0,2864.0,7311.0,71,1199
1805,2252.5,2888.0,7322.0,71,1199
1806,2248.5,2912.0,7339.0,70,1199
1807,2249.5,2936.0,7365.0,70,1199
1808,2250.5,2960.0,7392.0,69,1199
1809,2254.5,2984.0,7425.0,68,1199
1810,2261.0,3008.0,7463.0,67,1199
1811,2271.0,3032.0,7507.0,67,1200
1812,2278.0,3056.0,7547.0,65,1201
1813,2288.0,3080.0,7591.0,65,1201
1814,2299.5,3104.0,7640.0,63,1202
1815,2312.0,3128.0,7689.0,63,1204
1816,2324.5,3152.0,7738.0,63,1204
1817,2336.0,3176.0,7787.0,61,1206
1818,2348.5,3200.0,7836.0,61,1208
1819,2361.0,3224.0,7885.0,61,1208
1820,2374.0,3248.0,7934.0,62,1209
1821,2386.0,3272.0,7983.0,61,1210
1822,2399.0,3296.0,8033.0,61,1211
1823,2412.0,3320.0,8083.0,61,1211
1824,2425.5,3344.0,8134.0,61,1212
1825,2439.0,3368.0,8186.0,60,1213
1826,2453.5,3392.0,8239.0,60,1213
1827,2466.0,3416.0,8287.0,61,1213
1828,2476.0,3440.0,8331.0,61,1214
1829,2485.5,3464.0,8375.0,60,1215
1830,2498.5,3488.0,8424.0,61,1215
1831,2510.5,3512.0,8473.0,60,1215
1832,2522.5,3536.0,8522.0,59,1216
1833,2535.0,3560.0,8571.0,59,1217
1834,2548.0,3584.0,8620.0,60,1217
1835,2559.5,3608.0,8669.0,58,1217
1836,2572.0,3632.0,8718.0,58,1218
1837,2584.0,3656.0,8767.0,57,1218
1838,2596.5,3680.0,8816.0,57,1219
1839,2608.5,3704.0,8865.0,56,1221
1840,2621.0,3728.0,8914.0,56,1221
1841,2633.5,3752.0,8963.0,56,1222
1842,2646.0,3776.0,9012.0,56,1224
1843,2658.5,3800.0,9061.0,56,1224
1844,2671.5,3824.0,9110.0,57,1225
1845,2684.5,3848.0,9160.0,57,1227
1846,2697.5,3872.0,9210.0,57,1227
1847,2712.0,3896.0,9262.0,58,1229
1848,2726.0,3920.0,9314.0,58,1230
1849,2741.0,3944.0,9367.0,59,1230
1850,2756.0,3968.0,9421.0,59,1230
1851,2771.0,3992.0,9475.0,59,1230
1852,2786.5,4016.0,9529.0,60,1230
1853,2802.0,4040.0,9584.0,60,1230
1854,2818.0,4064.0,9640.0,60,1230
1855,2834.5,4088.0,9696.0,61,1230
1856,2850.5,4112.0,9752.0,61,1230
1857,2867.5,4136.0,9809.0,62,1230
1858,2884.5,4160.0,9867.0,62,1230
1859,2901.5,4184.0,9925.0,62,1230
1860,2919.5,4208.0,9984.0,63,1230
1861,2937.0,4232.0,10043.0,63,1230
1862,2955.0,4256.0,10103.0,63,1230
1863,2973.5,4280.0,10163.0,64,1230
1864,2992.0,4304.0,10223.0,65,1230
1865,3010.0,4328.0,10283.0,65,1230
1866,3028.0,4352.0,10343.0,65,1230
1867,3047.5,4376.0,10405.0,66,1230
1868,3066.5,4400.0,10467.0,66,1230
1869,3085.5,4424.0,10529.0,66,1230
1870,3105.0,4448.0,10591.0,67,1230
1871,3125.0,4472.0,10654.0,68,1230
1872,3144.5,4496.0,10717.0,68,1230
1873,3165.0,4229.0,10491.0,68,1230
1874,3186.0,3861.0,10164.0,69,1230
1875,3207.0,3493.0,9839.0,68,1231
1876,3228.5,3125.0,9513.0,69,1231
1877,3250.0,2949.0,9379.0,70,1231
1878,3271.5,2768.0,9242.0,69,1231
1879,3293.5,2587.0,9105.0,69,1231
1880,3316.0,2406.0,8970.0,68,1231
1881,3338.0,2037.0,8645.0,68,1231
1882,3360.5,1668.0,8321.0,68,1232
1883,3384.0,1300.0,8001.0,67,1232
1884,3407.5,1120.0,7867.0,68,1232
1885,3431.0,749.0,7544.0,67,1233
1886,3454.5,568.0,7410.0,67,1233
1887,3478.5,385.0,7275.0,67,1234
1888,3502.5,387.0,7325.0,67,1234
1889,3527.5,389.0,7377.0,67,1235
1890,3237.5,391.0,6803.0,63,1236
1891,2950.0,396.0,6232.0,64,1237
1892,2664.0,212.0,5476.0,64,1238
1893,2377.5,217.0,4911.0,61,1238
1894,2093.5,224.0,4350.0,61,1238
1895,1812.5,233.0,3798.0,60,1239
1896,1533.0,49.0,3057.0,58,1239
1897,1256.5,55.0,2510.0,58,1239
1898,979.5,63.0,1967.0,55,1239
1899,705.5,75.0,1430.0,56,1239
1900,564.0,88.0,1162.0,54,1240
1901,299.0,101.0,645.0,54,1243
1902,25.5,115.0,114.0,52,1245
1903,27.0,131.0,135.0,50,1246
1904,29.5,147.0,156.0,50,1248
1905,32.5,165.0,180.0,50,1250
1906,35.5,184.0,205.0,50,1250
1907,38.5,204.0,232.0,49,1253
1908,42.5,223.0,259.0,49,1254
1909,47.0,243.0,288.0,49,1255
1910,51.0,264.0,317.0,49,1258
1911,55.0,285.0,348.0,47,1259
1912,60.5,307.0,381.0,47,1261
1913,61.5,331.0,407.0,47,1263
1914,64.5,355.0,437.0,47,1264
1915,57.0,378.0,445.0,47,1266
1916,54.5,401.0,464.0,46,1268
1917,57.0,425.0,493.0,46,1269
1918,59.5,450.0,523.0,46,1272
1919,50.0,476.0,530.0,46,1272
1920,40.0,502.0,537.0,45,1273
1921,31.5,528.0,546.0,45,1274
1922,23.0,554.0,555.0,45,1276
1923,15.0,580.0,565.0,45,1277
1924,15.0,606.0,591.0,45,1277
1925,15.5,632.0,618.0,45,1278
1926,15.0,658.0,644.0,44,1278
1927,16.0,684.0,671.0,45,1279
1928,16.0,710.0,698.0,44,1280
1929,14.0,736.0,720.0,44,1281
1930,13.0,762.0,743.0,45,1281
1931,12.0,788.0,767.0,45,1282
1932,12.0,814.0,793.0,45,1284
1933,13.5,840.0,820.0,47,1284
1934,14.5,866.0,848.0,47,1285
1935,16.0,800.0,787.0,45,1286
1936,18.5,736.0,726.0,47,1286
1937,21.0,671.0,666.0,47,1287
1938,24.5,606.0,608.0,47,1287
1939,29.5,538.0,549.0,48,1288
1940,34.0,471.0,491.0,48,1289
1941,40.0,443.0,476.0,47,1290
1942,48.0,455.0,503.0,48,1290
1943,55.5,467.0,531.0,47,1290
1944,63.0,479.0,559.0,46,1290
1945,73.0,492.0,590.0,48,1291
1946,83.0,504.0,622.0,48,1292
1947,93.0,472.0,611.0,47,1292
1948,104.0,392.0,553.0,47,1293
1949,115.5,314.0,497.0,48,1294
1950,127.5,236.0,444.0,47,1294
1951,140.5,157.0,391.0,47,1296
1952,154.0,84.0,344.0,48,1296
1953,167.5,13.0,301.0,47,1297
1954,181.5,13.0,328.0,48,1298
1955,196.5,12.0,357.0,48,1299
1956,211.0,12.0,386.0,48,1299
1957,226.5,11.0,416.0,48,1300
1958,242.5,11.0,447.0,49,1301
1959,259.0,12.0,480.0,50,1301
1960,276.0,10.0,513.0,49,1303
1961,294.0,10.0,548.0,50,1303
1962,311.5,10.0,583.0,50,1304
1963,329.5,10.0,618.0,51,1304
1964,347.5,9.0,654.0,50,1304
1965,366.0,9.0,691.0,50,1305
1966,386.0,8.0,730.0,50,1306
1967,405.5,8.0,769.0,50,1307
1968,425.0,8.0,808.0,50,1308
1969,445.0,6.0,847.0,49,1308
1970,464.5,7.0,886.0,50,1309
1971,484.5,6.0,926.0,49,1311
1972,505.0,5.0,966.0,49,1311
1973,525.5,6.0,1007.0,50,1311
1974,546.0,6.0,1048.0,50,1313
1975,567.5,5.0,1090.0,50,1313
1976,588.5,5.0,1132.0,50,1315
1977,609.5,5.0,1174.0,50,1315
1978,631.0,6.0,1216.0,52,1316
1979,652.5,6.0,1259.0,52,1317
1980,582.0,7.0,1122.0,49,1317
1981,518.0,10.0,996.0,50,1317
1982,456.0,12.0,874.0,50,1318
1983,399.0,15.0,762.0,51,1319
1984,362.5,18.0,693.0,50,1320
1985,329.5,21.0,631.0,49,1320
1986,300.0,25.0,576.0,49,1321
1987,256.5,30.0,493.0,50,1321
1988,212.5,35.0,413.0,47,1321
1989,197.5,41.0,387.0,49,1321
1990,162.0,47.0,323.0,48,1321
1991,129.5,53.0,264.0,48,1324
1992,114.5,59.0,241.0,47,1325
1993,99.0,67.0,218.0,47,1326
1994,106.0,74.0,240.0,46,1329
1995,95.5,82.0,227.0,46,1330
1996,85.0,91.0,215.0,46,1332
1997,76.5,101.0,207.0,47,1333
1998,84.5,110.0,234.0,45,1333
1999,76.5,120.0,229.0,44,1335
2000,87.0,131.0,259.0,46,1336
2001,96.5,142.0,291.0,44,1336
2002,107.0,153.0,323.0,44,1337
2003,117.0,166.0,356.0,44,1338
2004,127.5,179.0,389.0,45,1339
2005,137.5,191.0,422.0,44,1341
2006,148.0,204.0,456.0,44,1341
2007,158.0,219.0,491.0,44,1343
2008,168.5,233.0,526.0,44,1344
2009,179.0,248.0,562.0,44,1345
2010,176.5,264.0,573.0,44,1346
2011,174.0,280.0,584.0,44,1346
2012,171.5,295.0,594.0,44,1347
2013,169.0,312.0,606.0,44,1348
2014,152.0,330.0,590.0,44,1348
2015,137.0,347.0,576.0,45,1348
2016,121.0,365.0,563.0,44,1349
2017,106.0,384.0,551.0,45,1349
2018,89.5,404.0,536.0,47,1350
2019,84.5,424.0,547.0,46,1352
2020,89.0,444.0,576.0,46,1353
2021,94.5,465.0,606.0,48,1353
2022,100.5,487.0,639.0,49,1353
2023,107.0,509.0,675.0,48,1354
2024,115.5,534.0,715.0,50,1356
2025,124.0,463.0,663.0,48,1356
2026,133.0,401.0,619.0,48,1356
2027,143.0,343.0,580.0,49,1356
2028,152.5,290.0,547.0,48,1356
2029,163.0,243.0,522.0,47,1356
2030,174.0,201.0,501.0,48,1356
2031,184.5,164.0,485.0,48,1357
2032,195.5,131.0,475.0,47,1358
2033,207.0,102.0,468.0,48,1358
2034,218.5,77.0,467.0,47,1358
2035,230.0,72.0,485.0,47,1358
2036,242.0,65.0,501.0,48,1359
2037,254.0,42.0,503.0,47,1359
2038,266.0,22.0,508.0,46,1359
2039,278.5,21.0,532.0,46,1360
2040,291.5,19.0,556.0,46,1360
2041,304.5,17.0,581.0,45,1361
2042,317.5,18.0,607.0,46,1361
2043,331.0,15.0,632.0,45,1361
2044,344.0,15.0,658.0,45,1363
2045,357.0,15.0,684.0,45,1363
2046,371.0,15.0,711.0,46,1363
2047,384.5,15.0,738.0,46,1365
2048,398.0,13.0,765.0,44,1365
2049,412.5,14.0,793.0,46,1367
2050,426.5,13.0,821.0,45,1368
2051,441.0,12.0,850.0,44,1368
2052,456.0,12.0,879.0,45,1369
2053,470.5,13.0,908.0,46,1370
2054,485.0,12.0,937.0,45,1371
2055,500.5,11.0,967.0,45,1372
2056,515.5,12.0,997.0,46,1372
2057,530.5,11.0,1027.0,45,1374
2058,546.5,11.0,1058.0,46,1374
2059,562.0,12.0,1089.0,47,1374
2060,577.5,10.0,1120.0,45,1374
2061,594.0,11.0,1152.0,47,1376
2062,610.0,11.0,1184.0,47,1376
2063,626.5,9.0,1217.0,45,1376
2064,643.5,10.0,1250.0,47,1377
2065,660.0,9.0,1283.0,46,1377
2066,677.0,8.0,1317.0,45,1378
2067,695.0,8.0,1352.0,46,1379
2068,712.5,9.0,1387.0,47,1380
2069,730.0,9.0,1422.0,47,1381
2070,679.5,9.0,1321.0,47,1382
2071,632.0,12.0,1230.0,46,1382
2072,591.0,15.0,1150.0,47,1384
2073,550.5,19.0,1073.0,47,1384
2074,540.0,25.0,1059.0,46,1385
2075,537.5,31.0,1058.0,48,1386
2076,506.0,38.0,1003.0,47,1386
2077,483.5,45.0,965.0,47,1386
2078,431.5,53.0,868.0,48,1387
2079,381.0,61.0,775.0,48,1387
2080,331.5,70.0,685.0,48,1388
2081,308.0,80.0,647.0,49,1389
2082,286.5,91.0,616.0,48,1389
2083,293.0,101.0,639.0,48,1390
2084,212.0,111.0,488.0,47,1390
2085,85.5,124.0,248.0,47,1391
2086,90.5,136.0,269.0,48,1392
2087,95.0,148.0,292.0,46,1392
2088,100.5,161.0,316.0,46,1394
2089,62.0,175.0,251.0,48,1394
2090,67.5,189.0,277.0,47,1395
2091,73.5,203.0,304.0,46,1397
2092,80.0,218.0,331.0,47,1397
2093,86.0,233.0,359.0,46,1400
2094,92.0,249.0,388.0,45,1401
2095,98.5,266.0,417.0,46,1402
2096,104.5,283.0,446.0,46,1403
2097,110.5,300.0,476.0,45,1406
2098,117.5,318.0,507.0,46,1407
2099,123.5,337.0,538.0,46,1408
2100,129.0,356.0,569.0,45,1410
2101,136.0,375.0,601.0,46,1411
2102,142.5,395.0,633.0,47,1412
2103,149.0,415.0,667.0,46,1413
2104,141.5,436.0,672.0,47,1413
2105,132.5,459.0,677.0,47,1415
2106,123.5,481.0,682.0,46,1418
2107,112.5,503.0,680.0,48,1418
2108,102.0,526.0,683.0,47,1418
2109,106.5,550.0,717.0,46,1418
2110,98.0,575.0,723.0,48,1419
2111,90.0,600.0,732.0,48,1419
2112,82.0,625.0,742.0,47,1421
2113,76.0,650.0,753.0,49,1422
2114,69.0,675.0,764.0,49,1422
2115,76.0,609.0,714.0,47,1423
2116,69.5,542.0,632.0,49,1424
2117,63.5,477.0,555.0,49,1424
2118,58.0,411.0,480.0,47,1425
2119,67.0,350.0,435.0,49,1425
2120,76.0,293.0,396.0,49,1426
2121,84.5,239.0,361.0,47,1426
2122,95.5,191.0,333.0,49,1427
2123,107.0,147.0,312.0,49,1427
2124,119.0,107.0,297.0,48,1427
2125,132.0,89.0,305.0,48,1428
2126,145.0,51.0,294.0,47,1428
2127,158.0,16.0,285.0,47,1428
2128,172.0,16.0,312.0,48,1430
2129,186.0,14.0,340.0,46,1430
2130,200.0,14.0,368.0,46,1431
2131,214.5,15.0,396.0,48,1431
2132,229.0,14.0,425.0,47,1431
2133,243.5,14.0,454.0,47,1433
2134,259.0,12.0,484.0,46,1434
2135,274.0,13.0,514.0,47,1434
2136,289.0,12.0,544.0,46,1436
